Text,string_City,score_Count People Found Review Helpful,date_Date Created,string_Name,score_Overall Rating,string_Place Location,string_State,string_User Name,raw_tags,themes,subthemes
"I LOVE the Mejuri Williamsburg store! Everyone is so nice and helpful. I always get great recommendations, and I really appreciate that the associates who have helped me in the past remember my preferences. Also, Im OBSESSED with the jewelry. At this point I have transitioned almost my entire jewelry collection to Mejuri pieces. Well made, extremely stylish, and long lasting. Ill keep coming back over and over again! Highly recommend.",Brooklyn,0,7/10/2024 0:00,Mejuri,5,"107 N 6th St, Brooklyn, NY",NY,Crystal McQueen-Taylor,"{'Exceptional Customer Service & Support': ['nice', 'helpful', 'recommendations', 'remember preferences'], 'Product Durability & Quality Issues': ['well made', 'long lasting'], 'Aesthetic Design & Visual Appeal': ['stylish'], 'Store Ambiance & Try-On Experience': ['Williamsburg store'], 'Value & Price-Quality Assessment': ['entire jewelry collection'], 'Store Organization & Product Selection': ['Mejuri pieces']}",Exceptional Customer Service & Support | Product Durability & Quality Issues | Aesthetic Design & Visual Appeal | Store Ambiance & Try-On Experience | Value & Price-Quality Assessment | Store Organization & Product Selection,nice | helpful | recommendations | remember preferences | well made | long lasting | stylish | Williamsburg store | entire jewelry collection | Mejuri pieces
"Matt, the head piercer at this location, was absolutely INCREDIBLE. He walked us through the piercing process with such ease and reliability. He truly made the process of my partner receiving their first piercing fun and safe! I also got to finally visit a storefront in person and grabbed a few earrings for my second holes in my ears and have loved wearing them everyday since. The staff was SO incredibly kind and even helped us take a polaroid of our visit with such joy. It only further enforced in me what I knew about this brand -- the quality and mission are incredible! I cannot wait to come back.",Brooklyn,0,5/10/2024 0:00,Mejuri,5,"107 N 6th St, Brooklyn, NY",NY,Rachel Joy-Monet,"{'Professional Piercing Services & Environment': ['head piercer', 'piercing process', 'safe'], 'Exceptional Customer Service & Support': ['incredibly kind', 'helped us'], 'Store Ambiance & Try-On Experience': ['storefront', 'polaroid'], 'Value & Price-Quality Assessment': ['quality', 'incredible'], 'Store Organization & Product Selection': ['earrings']}",Professional Piercing Services & Environment | Exceptional Customer Service & Support | Store Ambiance & Try-On Experience | Value & Price-Quality Assessment | Store Organization & Product Selection,head piercer | piercing process | safe | incredibly kind | helped us | storefront | polaroid | quality | incredible | earrings
Was with a friend who brought a cute ring from here. Wanted to give them a great review of how friendly the representatives were. Offered me water while I waited. Next time in NY def stopping by here again.,Brooklyn,0,9/10/2024 0:00,Mejuri,5,"107 N 6th St, Brooklyn, NY",NY,Nieci Gullatt,"{'Exceptional Customer Service & Support': ['friendly', 'offered water'], 'Store Ambiance & Try-On Experience': ['cute ring'], 'Professional Piercing Services & Environment': ['waited']}",Exceptional Customer Service & Support | Store Ambiance & Try-On Experience | Professional Piercing Services & Environment,friendly | offered water | cute ring | waited
Purchased the heirloom ring while visiting NYC with my mom. Had the best experience with Kara - she was amazing and so patient with my mom and I. I came back after only 20 minutes to buy the ring. Totally recommend this location and be sure to ask for Kara!,Brooklyn,0,2/10/2024 0:00,Mejuri,5,"107 N 6th St, Brooklyn, NY",NY,Trisha Fernandez,"{'Exceptional Customer Service & Support': ['amazing', 'patient'], 'Store Ambiance & Try-On Experience': ['visiting', 'came back'], 'Professional Piercing Services & Environment': ['location']}",Exceptional Customer Service & Support | Store Ambiance & Try-On Experience | Professional Piercing Services & Environment,amazing | patient | visiting | came back | location
I love shopping at Mejuri online to get my wife necklaces and bracelets so we were excited to shop in store for the first time. Its a real shame that the whole duration no one helped us at all while the employee kept asking everyone else if they have been helped out yet. Also odd that the security person inside were following us the whole time and no one else. I guess Ill just stick to shopping at Mejuri online.,Brooklyn,0,8/10/2024 0:00,Mejuri,2,"107 N 6th St, Brooklyn, NY",NY,Ilyas Mohd Yusof,"{'Poor Service & Long Wait Times': ['no one', 'kept asking'], 'Store Ambiance & Try-On Experience': ['following us'], 'Online Shopping Experience': ['shopping online'], 'Store Organization & Product Selection': ['shop in store'], 'Communication & Policy Consistency': ['no one helped']}",Poor Service & Long Wait Times | Store Ambiance & Try-On Experience | Online Shopping Experience | Store Organization & Product Selection | Communication & Policy Consistency,no one | kept asking | following us | shopping online | shop in store | no one helped
"I had a great experience at Mejuri Williamsburg!! Geo was my sales associate and he was warm, personable, and very detailed. He found great pieces for me and the experience was wonderful. I love everything I purchased. Thank you Geo for being awesome!!Jason did my piercing and recommended the perfect placement for me. I was indecisive but he was patient and wanted to make sure I had a great experience.",Brooklyn,1,2/10/2024 0:00,Mejuri,5,"107 N 6th St, Brooklyn, NY",NY,Maryanne Ravenel,"{'Exceptional Customer Service & Support': ['great experience', 'warm', 'personable', 'detailed', 'awesome'], 'Professional Piercing Services & Environment': ['perfect placement', 'piercing', 'patient'], 'Store Ambiance & Try-On Experience': ['great pieces', 'wonderful']}",Exceptional Customer Service & Support | Professional Piercing Services & Environment | Store Ambiance & Try-On Experience,great experience | warm | personable | detailed | awesome | perfect placement | piercing | patient | great pieces | wonderful
Had a really fun time at the Mejuri store getting piercings with my mom for our birthdays. The store is beautiful and well stocked and the staff is super friendly. Definitely recommend Mejuri for anyone looking for affordable and stylish jewelry.,Brooklyn,0,5/10/2024 0:00,Mejuri,5,"107 N 6th St, Brooklyn, NY",NY,Bianca Gras,"{'Store Ambiance & Try-On Experience': ['beautiful store', 'well stocked'], 'Professional Piercing Services & Environment': ['getting piercings'], 'Exceptional Customer Service & Support': ['super friendly'], 'Value & Price-Quality Assessment': ['affordable'], 'Aesthetic Design & Visual Appeal': ['stylish jewelry']}",Store Ambiance & Try-On Experience | Professional Piercing Services & Environment | Exceptional Customer Service & Support | Value & Price-Quality Assessment | Aesthetic Design & Visual Appeal,beautiful store | well stocked | getting piercings | super friendly | affordable | stylish jewelry
I had to returned the jewelry  I bought few months ago. Mindy from Brooklyn store was very professional and kind enough to make it so easy. Not every store welcome for returning  items but she made me feel VIP of the day.Her smiles and kindness will make me return to the store as regular customer in the future ! Thank you Mindy 🙏😊❤️❤️,Brooklyn,0,4/10/2024 0:00,Mejuri,5,"107 N 6th St, Brooklyn, NY",NY,Blue moon on the Cloud,"{'Exceptional Customer Service & Support': ['very professional', 'kind enough', 'smiles', 'kindness'], 'Complex Returns & Warranty Handling': ['returned jewelry'], 'Communication & Policy Consistency': ['welcome returning']}",Exceptional Customer Service & Support | Complex Returns & Warranty Handling | Communication & Policy Consistency,very professional | kind enough | smiles | kindness | returned jewelry | welcome returning
"had an outstanding experience with GABBY! she was so attentive and knowledgeable, and extremely patient as i tried about a million different items. shes great!",Brooklyn,0,9/10/2024 0:00,Mejuri,5,"107 N 6th St, Brooklyn, NY",NY,Marissa Michaels,"{'Exceptional Customer Service & Support': ['outstanding experience', 'attentive', 'knowledgeable', 'patient'], 'Store Ambiance & Try-On Experience': ['tried', 'different items']}",Exceptional Customer Service & Support | Store Ambiance & Try-On Experience,outstanding experience | attentive | knowledgeable | patient | tried | different items
Got a piercing appointment as a gift for Christmas and I got an email the day of my appointment from Mejuri cancelling my appointment with no offer of making it right. Not cool.,Brooklyn,0,1/10/2025 0:00,Mejuri,1,"107 N 6th St, Brooklyn, NY",NY,Nicole Perry,"{'Poor Service & Long Wait Times': ['cancelling appointment'], 'Communication & Policy Consistency': ['email', 'no offer']}",Poor Service & Long Wait Times | Communication & Policy Consistency,cancelling appointment | email | no offer
Kim is amazing! Helped me find a gift so quickly and was so so nice. Great experience,Brooklyn,0,12/10/2024 0:00,Mejuri,5,"107 N 6th St, Brooklyn, NY",NY,Ciara C,"{'Exceptional Customer Service & Support': ['amazing', 'so nice', 'helped me'], 'Store Organization & Product Selection': ['find gift'], 'Store Ambiance & Try-On Experience': ['great experience']}",Exceptional Customer Service & Support | Store Organization & Product Selection | Store Ambiance & Try-On Experience,amazing | so nice | helped me | find gift | great experience
If you are looking for a jewelry store without worrying if you are getting scammed. The jewelry here is great looking and is legit.As far as the in store experience goes is a 1000/10. Mindy went above and beyond staying open past closing to help me last second. I called in and when I arrived the order was ready. I will be coming back to this store.Customer service is wonderful.The store looks modern and inviting.The jewelry is worth your dollar.,Brooklyn,0,2/10/2024 0:00,Mejuri,5,"107 N 6th St, Brooklyn, NY",NY,Emmanuel T,"{'Exceptional Customer Service & Support': ['above and beyond', 'staying open', 'customer service', 'wonderful'], 'Store Ambiance & Try-On Experience': ['modern', 'inviting'], 'Value & Price-Quality Assessment': ['worth', 'legit'], 'Aesthetic Design & Visual Appeal': ['great looking'], 'Store Organization & Product Selection': ['order ready']}",Exceptional Customer Service & Support | Store Ambiance & Try-On Experience | Value & Price-Quality Assessment | Aesthetic Design & Visual Appeal | Store Organization & Product Selection,above and beyond | staying open | customer service | wonderful | modern | inviting | worth | legit | great looking | order ready
